id,address_comment,address_name,article,article_warning,text,text_warning,warning,full_address_name,name,lat,lon,type,text_query,city,y_coord,x_coord
16925,1 этаж,"МКАД 24 Километр, 1",,,,,,"совхоза им. Ленина (Ленинский городской округ, Московская обл.), МКАД 24 Километр, 1","Эзо, сеть ресторанов грузинской кухни",55.586379,37.724111,branch,кафе,msc,-18.4394354664421,6.679594331036193
16928,1 этаж,"проспект Мира, 118",,,,,,"Москва, проспект Мира, 118","Клешни и Хвосты, раковарня",55.810494,37.638267,branch,кафе,msc,6.512707320185737,1.2893024183573518
16932,1 этаж,"улица Красного Маяка, 22 к5",,,,,,"Москва, улица Красного Маяка, 22 к5","Маяк, кафе",55.611258,37.576508,branch,кафе,msc,-15.66954403144235,-2.588651483470264
16934,1 этаж,"улица Красного Маяка, 15 к4",,,,,,"Москва, улица Красного Маяка, 15 к4","Аптека.ру, аптечный пункт",55.60714,37.585966,branch,аптека,msc,-16.128020351410065,-1.9947673996810649
16936,1 этаж,"Амурская улица, 1а к4",,,,,,"Москва, Амурская улица, 1а к4","Pandora lounge, кафе-бар",55.809002,37.758803,branch,кафе,msc,6.34659047833156,8.857963869385628
16939,,"Широкая улица, 27",,,,,,"Москва, Широкая улица, 27","Джари, грузинское бистро",55.887689,37.675264,branch,кафе,msc,15.10752780051223,3.612407649650354
16941,-3 этаж,"Варшавское шоссе 21 километр, ст26",,,,,,"Битца (Ленинский городской округ, Московская обл.), Варшавское шоссе 21 километр, ст26","Светофор, магазин низких цен",55.570848,37.6092,branch,продуктовый магазин,msc,-20.168566105982514,-0.5358645532332882
16942,1 этаж,"Нововладыкинский проезд, 1 к2",,,,,,"Москва, Нововладыкинский проезд, 1 к2","ВкусВилл, магазин с доставкой полезных продуктов",55.850656,37.578322,branch,продуктовый магазин,msc,10.984294010133244,-2.4747473050004554
16944,цокольный этаж,"Армавирская улица, 3",,,,,,"Москва, Армавирская улица, 3","Здравница, фитнес-клуб",55.677027,37.751872,branch,фитнес-клуб,msc,-8.34712975995346,8.42275466025277
16946,1 этаж,"Новодмитровская улица, 2 к7",,,,,,"Москва, Новодмитровская улица, 2 к7","ROCKOUT Gym, фитнес-клуб",55.802827,37.591439,branch,фитнес-клуб,msc,5.659076500584167,-1.6511083140004033
16948,2 этаж,"Кантемировская улица, 6 к1",,,,,,"Москва, Кантемировская улица, 6 к1","Еаптека, аптека",55.637774,37.677599,branch,аптека,msc,-12.717385542398095,3.7590263068350973
16949,3 этаж,"Рязанский проспект, 30 к2",,,,,,"Москва, Рязанский проспект, 30 к2","Ли, кафе вьетнамской кухни",55.718129,37.783653,branch,кафе,msc,-3.7709843299733254,10.418337196759687
16950,,"Осташковское шоссе, вл6 ст3",,,,,,"Мытищи (Мытищи городской округ, Московская обл.), Осташковское шоссе, вл6 ст3","Туркестан, кафе",55.900243,37.670644,branch,кафе,msc,16.5052889018684,3.322309918108396
16954,1 этаж,"Каширское шоссе, 78 к1а",,,,,,"Москва, Каширское шоссе, 78 к1а","36,6, аптека №2246",55.641163,37.682515,branch,аптека,msc,-12.340070349108755,4.067710379838309
16955,1 этаж,"улица Краснобогатырская, 90",,,,,,"Москва, улица Краснобогатырская, 90","ВкусВилл, магазин с доставкой полезных продуктов",55.801038,37.70862,branch,продуктовый магазин,msc,5.459892418887289,5.706888015822104
16956,1 этаж,"Донецкая улица, 30 к1",,,,,,"Москва, Донецкая улица, 30 к1","ВкусВилл, магазин с доставкой полезных продуктов",55.645894,37.707786,branch,продуктовый магазин,msc,-11.81334288719427,5.654519731018513
16957,1103 офис; 11 этаж,"Рязанский проспект, 24 к2",,,,,,"Москва, Рязанский проспект, 24 к2","Lady stretch, студия растяжки",55.720695,37.774651,branch,фитнес-клуб,msc,-3.485294310074402,9.8530865006864
16959,,"Шоссейная улица, 42а",,,,,,"Москва, Шоссейная улица, 42а","Дадали, турецкое кафе",55.681625,37.723728,branch,кафе,msc,-7.835206891807251,6.655545108653927
16966,3 этаж,"улица Генерала Белова, 8",,,,,,"Москва, улица Генерала Белова, 8","Mos lounge & bar, центр паровых коктейлей",55.620542,37.716463,branch,кафе,msc,-14.63591148271661,6.199363374417001
16971,,"Волжский бульвар, 9",,,,,,"Москва, Волжский бульвар, 9","Диагностический центр №3 Департамента здравоохранения г. Москвы, Филиал №4",55.715811,37.746274,branch,поликлиника,msc,-4.029062740376049,8.071246759573793
16975,2 этаж,"Рязанский проспект, 7д",,,,,,"Москва, Рязанский проспект, 7д","Куржун, чайхана",55.731638,37.738921,branch,кафе,msc,-2.2669352499957074,7.6095394167496195
16981,1 этаж,"Головинское шоссе, 1а",,,,,,"Москва, Головинское шоссе, 1а","Harat`s pub, ирландский паб №121",55.839798,37.488142,branch,кафе,msc,9.775375015038758,-8.137303622244602
16986,,"Гжатская улица, 5 к1",,,,,,"Москва, Гжатская улица, 5 к1","Ригла, аптека",55.714377,37.435264,branch,аптека,msc,-4.18871948184875,-11.457602162665047
16987,,"улица Зеленодольская, 18 к1",,,,,,"Москва, улица Зеленодольская, 18 к1","ВкусВилл, магазин с доставкой полезных продуктов",55.713154,37.780153,branch,продуктовый магазин,msc,-4.324884162675987,10.198566324681364
16994,1 этаж,"улица Новинки, 25",,,,,,"Москва, улица Новинки, 25","Гудвин, частный детский сад",55.677427,37.675358,branch,детский сад,msc,-8.302595380489242,3.6183100709877674
16995,1 этаж,"улица Ярославская, 10 к2",,,,,,"Москва, улица Ярославская, 10 к2","Хинкали Гали, кафе",55.820484,37.647919,branch,кафе,msc,7.624978640199498,1.8953681066038683
17006,цокольный этаж,"улица Генерала Глаголева, 19",,,,,,"Москва, улица Генерала Глаголева, 19","Garm, фитнес-клуб",55.78458,37.46306,branch,фитнес-клуб,msc,3.6274906747384548,-9.71224475770334
17008,,"шоссе Энтузиастов, 86а к3",,,,,,"Москва, шоссе Энтузиастов, 86а к3","Совершенство, центр спортивной подготовки",55.763526,37.798849,branch,фитнес-клуб,msc,1.2833864190044342,11.372519452826458
17009,1 этаж,"улица Генерала Белова, 43 к2",,,,,,"Москва, улица Генерала Белова, 43 к2","Столички, аптека",55.607297,37.724591,branch,аптека,msc,-16.11054080822517,6.709734348571
17014,2 этаж,"площадь Семёновская, 7 к17",,,,,,"Москва, площадь Семёновская, 7 к17","Nicepricecafe, кафе",55.783544,37.721211,branch,кафе,msc,3.512144612744387,6.49749839007111
17021,,"улица Ивана Сусанина, 1/1 ст1",,,,,,"Москва, улица Ивана Сусанина, 1/1 ст1","Powerhouse gym, Powerhouse gym Селигерская",55.867187,37.522882,branch,фитнес-клуб,msc,12.824843344928691,-5.955919928465985
17043,2 этаж,"Чертановская улица, 45а",,,,,,"Москва, Чертановская улица, 45а","MyFitlab, сеть фитнес-клубов",55.60666,37.592897,branch,фитнес-клуб,msc,-16.181460990203462,-1.559557985219328
17044,1 этаж; супермаркет Eurospar,"улица Фестивальная, 8 ст1",,,,,,"Москва, улица Фестивальная, 8 ст1","MyFitlab, сеть фитнес-клубов",55.858553,37.491873,branch,фитнес-клуб,msc,11.863539538744664,-7.903027807772566
17046,4 этаж,"Кировоградская улица, 11 к1",,,,,,"Москва, Кировоградская улица, 11 к1","Lazzat House, чайхана",55.61468,37.606339,branch,кафе,msc,-15.28855643123201,-0.7155116687457187
17047,,"улица Полбина, 31",,,,,,"Москва, улица Полбина, 31","Амазония, фитнес-клуб",55.672905,37.725771,branch,фитнес-клуб,msc,-8.806056370198162,6.783828558002302
17050,1 этаж,"улица Народного Ополчения, 22 к1",,,,,,"Москва, улица Народного Ополчения, 22 к1","Планета здоровья, аптека",55.779371,37.480044,branch,аптека,msc,3.047531763874402,-8.645790748774434
17055,,"улица Каховка, 29а",,,,,,"Москва, улица Каховка, 29а","Prime Plaza, торгово-развлекательный центр",55.65626,37.569326,branch,тц,msc,-10.659239392973152,-3.0396216055941188
17058,остановка Библиотека,"улица Коминтерна, 15",,,,,,"Москва, улица Коминтерна, 15","Планета здоровья, аптека",55.87095,37.689298,branch,аптека,msc,13.24381368195844,4.493626577051
17060,1 этаж,"Новоалексеевская улица, 16 к3",,,,,,"Москва, Новоалексеевская улица, 16 к3","Согласие, частный детский сад-школа",55.807321,37.648079,branch,детский сад,msc,6.159430733931656,1.9054147818474598
17062,,"улица Студенческая, 31",,,,,,"Москва, улица Студенческая, 31","Smile Fish, сеть частных детских садов",55.740094,37.544372,branch,детский сад,msc,-1.3254694192442626,-4.606526077365722
17063,"1, 2 этаж","шоссе Энтузиастов, 20",,,,,,"Москва, шоссе Энтузиастов, 20","Самарканд-сити, кафе восточной кухни",55.751083,37.716189,branch,кафе,msc,-0.10198497109242126,6.182158447003739
17065,1-3 этаж,"улица Борисовские Пруды, 8а",,,,,,"Москва, улица Борисовские Пруды, 8а","Пруды, торговый центр",55.635177,37.736657,branch,тц,msc,-13.006523068457353,7.467379011977163
17072,1 этаж,"улица Доватора, 11 к1",,,,,,"Москва, улица Доватора, 11 к1","Столички, аптека",55.723262,37.567742,branch,аптека,msc,-3.1994928332533332,-3.1390836866104
17073,,"улица Петрозаводская, 24а ст1",,,,,,"Москва, улица Петрозаводская, 24а ст1","Перекрёсток, супермаркет",55.867246,37.493108,branch,продуктовый магазин,msc,12.831412370280296,-7.8254800630366415
17074,2 этаж,"Спартаковская улица, 21",,,,,,"Москва, Спартаковская улица, 21","Velobeat, сайкл-студия",55.773148,37.67778,branch,фитнес-клуб,msc,2.3546769118357314,3.7703916074121135
17077,0 этаж,"Чертановская улица, 20 ст3",,,,,,"Москва, Чертановская улица, 20 ст3","Здесь, аптека",55.624675,37.594489,branch,аптека,msc,-14.175764129538297,-1.459593565667568
17079,2 этаж,"улица Миклухо-Маклая, 42Б",,,,,,"Москва, улица Миклухо-Маклая, 42Б",Чайхана,55.638001,37.541651,branch,кафе,msc,-12.692112445124843,-4.777382327475139
17090,,"улица Бориса Жигулёнкова, 9 к1",,,,,,"Москва, улица Бориса Жигулёнкова, 9 к1",Школа №1362,55.774911,37.732807,branch,школа,msc,2.550965302979559,7.2256309692729195
17093,1 этаж,"Покровский бульвар, 5/1",,,,,,"Москва, Покровский бульвар, 5/1","Coperto cinema, кинотеатр",55.756156,37.649188,branch,кинотеатр,msc,0.46282936788595685,1.9750507995586286
17098,1 этаж,"улица Краснобогатырская, 90",,,,,,"Москва, улица Краснобогатырская, 90","Будь Здоров!, аптека",55.800449,37.710348,branch,аптека,msc,5.394314218057302,5.815392087273039
17099,,"Гольяновская улица, 7 ст6",,,,,,"Москва, Гольяновская улица, 7 ст6","Скандисад, частный детский сад",55.776474,37.710491,branch,детский сад,msc,2.72498619855874,5.82437130147866
17106,,"проспект Мира, 119 ст178",,,,,,"Москва, проспект Мира, 119 ст178","Рёбрышки и крылышки, кафе",55.835959,37.628567,branch,кафе,msc,9.347945060862845,0.6802227212251488
17107,1 этаж,"Колодезный переулок, 3 ст29",,,,,,"Москва, Колодезный переулок, 3 ст29","Инфит, студия персонального тренинга",55.79583,37.699788,branch,фитнес-клуб,msc,4.880043283405105,5.15231163714085
17111,1 этаж,"улица Старокачаловская, 4",,,,,,"Москва, улица Старокачаловская, 4","Смарт скул, прогрессивная частная школа",55.568915,37.590671,branch,школа,msc,-20.383774703877904,-1.6993323554255226
17115,,"проезд Шокальского, 49 к2",,,,,,"Москва, проезд Шокальского, 49 к2","Красное&Белое, магазин алкогольных напитков",55.883556,37.655952,branch,продуктовый магазин,msc,14.647360622611613,2.399773992148089
17123,2 этаж,"Староваганьковский переулок, 19 ст1",,,,,,"Москва, Староваганьковский переулок, 19 ст1","Everland, бар",55.75118,37.607186,branch,кафе,msc,-0.09118525326251829,-0.6623270805744766
17125,1 этаж,"улица Космонавтов, 6",,,,,,"Москва, улица Космонавтов, 6","Красное&Белое, магазин алкогольных напитков",55.820918,37.648174,branch,продуктовый магазин,msc,7.673299577602433,1.9113799952717656
17126,1 этаж,"улица Ярославская, 10 к5",,,,,,"Москва, улица Ярославская, 10 к5","Сим-сим, чайхана",55.819064,37.648919,branch,кафе,msc,7.466877901253809,1.9581598268338047
17128,1 этаж,"улица Академика Пилюгина, 18",,,,,,"Москва, улица Академика Пилюгина, 18","АндерСон, семейное кафе-кондитерская",55.668414,37.534595,branch,кафе,msc,-9.306065577159297,-5.22044064316657
17129,4 этаж,"Ивантеевская улица, 13 к1",,,,,,"Москва, Ивантеевская улица, 13 к1","Спортивные линии, сквош-клуб",55.818137,37.726383,branch,фитнес-клуб,msc,7.363667086567254,6.822257079988331
17130,,"Ярославское шоссе, 144",,,,,,"Москва, Ярославское шоссе, 144","Никала, кафе-хинкальная",55.878944,37.722252,branch,кафе,msc,14.133862072616708,6.562864554038458
17135,,"Бакунинская улица, 45",,,,,,"Москва, Бакунинская улица, 45","Мишутка, детский сад",55.776858,37.68559,branch,детский сад,msc,2.7677398994890043,4.260794902177632
17140,,"3-я улица Ямского Поля, 2 к4",,,,,,"Москва, 3-я улица Ямского Поля, 2 к4","Fitland, фитнес-центр",55.782484,37.581422,branch,фитнес-клуб,msc,3.3941264614572466,-2.280092974782116
17141,19 павильон,"улица Юбилейная, 35 к3",,,,,,"Мытищи (Мытищи городской округ, Московская обл.), улица Юбилейная, 35 к3",Аптека Эконом,55.90377,37.711331,branch,аптека,msc,16.897985244444413,5.877116335850113
17147,1 этаж,"Спартаковская площадь, 16/15 ст2",,,,,,"Москва, Спартаковская площадь, 16/15 ст2","Tsingtao, ресторан тайской кухни",55.776396,37.679675,branch,кафе,msc,2.716301853385404,3.8893819086455563
17148,цокольный этаж,"Измайловское шоссе, 71а",,,,,,"Москва, Измайловское шоссе, 71а","36,6, аптека №1254",55.789774,37.75221,branch,аптека,msc,4.20578001021965,8.443978252249936
17151,,"Боровая улица, 12",,,,,,"Москва, Боровая улица, 12","Светофор, магазин низких цен",55.770392,37.714857,branch,продуктовый магазин,msc,2.047830283464405,6.098519894417667
17152,1 этаж,"проспект Мира, 26 ст1",,,,,,"Москва, проспект Мира, 26 ст1","Friends Forever Botanica, кафе",55.777957,37.633017,branch,кафе,msc,2.8901001157095254,0.9596458818434861
17155,цокольный этаж,"Авиамоторная улица, 14",,,,,,"Москва, Авиамоторная улица, 14","Lifestyle studio, студия растяжки, фитнеса и гвоздестояния",55.752376,37.715229,branch,фитнес-клуб,msc,0.041974168312313244,6.121878409160818
17156,,"Совхозная улица, 41",,,,,,"Москва, Совхозная улица, 41","Вита, Аптека Вита экспресс",55.674274,37.760425,branch,аптека,msc,-8.65363754739116,8.959811988752318
17159,1 этаж,"Южнопортовая улица, 20",,,,,,"Москва, Южнопортовая улица, 20","Вита, Аптека Вита центральная",55.705449,37.685717,branch,аптека,msc,-5.182732157911178,4.26876944988506
17161,1 этаж,"Садовническая набережная, 7",,,,,,"Москва, Садовническая набережная, 7","L.A.B space, сеть студий растяжки, йоги и фитнеса",55.746685,37.628686,branch,фитнес-клуб,msc,-0.5916462239796393,0.6876949360928469
17165,2 этаж,"улица Рокотова, 5",,,,,,"Москва, улица Рокотова, 5","MyFitlab, сеть фитнес-клубов",55.610025,37.551365,branch,фитнес-клуб,msc,-15.806819756638257,-4.167423622850287
17166,,"улица Крымский Вал, 9 ст25а",,,,,,"Москва, улица Крымский Вал, 9 ст25а","Burger Heroes, бургер-бар",55.727878,37.597135,branch,кафе,msc,-2.685562021623917,-1.2934466719482622
17168,1 этаж; слева от супермаркета Перекрёсток,"улица Стромынка, 25 ст1",,,,,,"Москва, улица Стромынка, 25 ст1","Самарканд, чайхана",55.795587,37.700058,branch,кафе,msc,4.852988122680358,5.169265399038747
17178,1 этаж,"улица Маломосковская, 22 ст1",,,,,,"Москва, улица Маломосковская, 22 ст1","Еаптека, аптека",55.811818,37.65297,branch,аптека,msc,6.6601193505497385,2.212529084409685
17181,1 этаж,"Овчинниковская набережная, 20 ст1",,,,,,"Москва, Овчинниковская набережная, 20 ст1","Osteria Unica, ресторан",55.744171,37.634795,branch,кафе,msc,-0.87154792766629,1.0712895623869978
17187,1 этаж,"Мичуринский проспект, 9 к3",,,,,,"Москва, Мичуринский проспект, 9 к3","Горздрав, аптека №1611",55.700227,37.506165,branch,аптека,msc,-5.76413092302386,-7.005608849712806
17189,1 этаж,"улица Дыбенко, 36 к1",,,,,,"Москва, улица Дыбенко, 36 к1","Еаптека, аптека",55.876175,37.484482,branch,аптека,msc,13.825562717269639,-8.36712122063806
17194,1 этаж,"Новоясеневский проспект, 1",,,,,,"Москва, Новоясеневский проспект, 1","Eurospar, супермаркет",55.619596,37.509664,branch,продуктовый магазин,msc,-14.741234302630541,-6.78590068419089
17195,1 этаж,"Воробьёвское шоссе, 4",,,,,,"Москва, Воробьёвское шоссе, 4","Anvil, фитнес-клуб",55.727687,37.535073,branch,фитнес-клуб,msc,-2.706827364043237,-5.190426205528313
17197,1 этаж,"Амурская улица, 1а к4",,,,,,"Москва, Амурская улица, 1а к4","Librimi, детский центр интеллектуального развития",55.809256,37.758086,branch,детский сад,msc,6.374870420393044,8.812942228069701
17198,1 этаж,"улица Трофимова, 36 к1",,,,,,"Москва, улица Трофимова, 36 к1","Планета здоровья, аптека",55.703688,37.68559,branch,аптека,msc,-5.378795642358877,4.260794902177632
17201,,"5-й Лучевой просек, 7 ст6а",,,,,,"Москва, 5-й Лучевой просек, 7 ст6а",Сиреневый сад,55.800266,37.676571,branch,достопримечательность,msc,5.373939328424185,3.6944764227732554
17213,1 этаж,"Домодедовская улица, 12",,,,,,"Москва, Домодедовская улица, 12","Eurospar, супермаркет",55.614274,37.706272,branch,продуктовый магазин,msc,-15.333758361087886,5.559453083983408
17215,4 этаж,"Люблинская улица, 169 к2",,,,,,"Москва, Люблинская улица, 169 к2","Spirit Fitness, сеть фитнес-клубов",55.649032,37.745131,branch,фитнес-клуб,msc,-11.463972385755003,7.999475852171512
17216,1 этаж,"Бибиревская улица, 10 к2",,,,,,"Москва, Бибиревская улица, 10 к2",Аптека Эконом,55.881796,37.602817,branch,аптека,msc,14.45140276078876,-0.9366641118121519
17217,2 этаж,"Мичуринский проспект, Олимпийская деревня, 3 к1",,,,,,"Москва, Мичуринский проспект, Олимпийская деревня, 3 к1","Рыбная мануфактура №1, магазин",55.677527,37.465901,branch,кафе,msc,-8.291461785167575,-9.53385358517048
17221,,"улица Яблочкова, 3а ст1",,,,,,"Москва, улица Яблочкова, 3а ст1","Детская городская поликлиника №110, филиал №1",55.814101,37.579906,branch,поликлиника,msc,6.914304973405735,-2.3752852215793547
17224,,"Митьковский проезд, 10",,,,,,"Москва, Митьковский проезд, 10","Москино Сокольники, летний кинотеатр",55.797999,37.669353,branch,кинотеатр,msc,5.121535691625349,3.241245811066633
17229,5 этаж,"улица Каховка, 29а",,,,,,"Москва, улица Каховка, 29а",Prime cinema,55.656124,37.568862,branch,кинотеатр,msc,-10.674381029757692,-3.068756962700891
17230,1 этаж,"6-я Радиальная улица, 3 к6",,,,,,"Москва, 6-я Радиальная улица, 3 к6","Goodyogaday, студия йоги и растяжки",55.605612,37.664986,branch,фитнес-клуб,msc,-16.298139703601155,2.967034379550324
17240,1 этаж,"проспект Мира, 48 ст6",,,,,,"Москва, проспект Мира, 48 ст6","Eurospar Express, мини-маркет",55.781752,37.634204,branch,продуктовый магазин,msc,3.3126271462991532,1.0341796550932612
17241,,"улица Академика Виноградова, 9",,,,,,"Москва, улица Академика Виноградова, 9","Smile Fish, сеть частных детских садов",55.633669,37.485884,branch,детский сад,msc,-13.174416500291159,-8.279087266961367
17242,1 этаж,"Ходынский бульвар, 2",,,,,,"Москва, Ходынский бульвар, 2","Eiwa, японское бистро",55.788567,37.539009,branch,кафе,msc,4.0713950553202505,-4.943278030525022
17244,1 этаж,"проспект Вернадского, 73",,,,,,"Москва, проспект Вернадского, 73","Планета здоровья, аптека",55.67253,37.507247,branch,аптека,msc,-8.847807320073017,-6.937668228549875
17246,1 этаж,"Ходынский бульвар, 2",,,,,,"Москва, Ходынский бульвар, 2","The spot, рестобар",55.788421,37.537681,branch,кафе,msc,4.055139710464289,-5.02666542335954
17247,1 этаж,"Люблинская улица, 102а",,,,,,"Москва, Люблинская улица, 102а","Фаррух, чайхана",55.651536,37.742236,branch,кафе,msc,-11.185188402189132,7.8176938926806026
17254,0 этаж,"улица Щербакова, 2 к1",,,,,,"Мытищи (Мытищи городской округ, Московская обл.), улица Щербакова, 2 к1","Моремания, кафе-магазин",55.906174,37.73816,branch,кафе,msc,17.16564684501052,7.561754934628072
17255,1 этаж,"улица Кашенкин Луг, 8 к3",,,,,,"Москва, улица Кашенкин Луг, 8 к3","eat & play, семейное кафе",55.825962,37.596231,branch,кафе,msc,8.234891553429424,-1.3502103877722815
17256,1 этаж,"проезд Черепановых, 36",,,,,,"Москва, проезд Черепановых, 36","Знайка, частная школа-детский сад",55.840748,37.530398,branch,детский сад,msc,9.881146990955909,-5.483977449603046
17258,цокольный этаж,"Дмитровское шоссе, 46 к2",,,,,,"Москва, Дмитровское шоссе, 46 к2","Калина, кафе",55.844381,37.572156,branch,кафе,msc,10.285641446298628,-2.8619210432021958
17259,0 этаж,"Профсоюзная улица, 118",,,,,,"Москва, Профсоюзная улица, 118","Вкусно — и точка, кафе",55.636533,37.52145,branch,кафе,msc,-12.855552546539307,-6.045837652671452
17268,1 этаж,"Алтуфьевское шоссе, 24 ст1",,,,,,"Москва, Алтуфьевское шоссе, 24 ст1","Планета здоровья, аптека",55.862821,37.58516,branch,аптека,msc,12.338735644821112,-2.0453775260633864
17272,1 этаж,"Алтуфьевское шоссе, 12",,,,,,"Москва, Алтуфьевское шоссе, 12",Аптека Эконом,55.855375,37.585499,branch,аптека,msc,11.509703478418873,-2.024091132965629
17274,,"Ленинградский проспект, 4/2",,,,,,"Москва, Ленинградский проспект, 4/2","ВкусВилл, магазин с доставкой полезных продуктов",55.778797,37.581991,branch,продуктовый магазин,msc,2.9836238627001594,-2.2443644863025347
17275,1 этаж,"проспект Мира, 116",,,,,,"Москва, проспект Мира, 116","Brooms Pizza, пиццерия",55.809027,37.637905,branch,кафе,msc,6.349373937143923,1.266571815322419
17280,1 этаж,"Дмитровское шоссе, 107 к4",,,,,,"Москва, Дмитровское шоссе, 107 к4","DocPharma, аптека нового поколения и медицинский центр",55.879871,37.539075,branch,аптека,msc,14.237073913994452,-4.9391337775561945
17281,,"Дмитровское шоссе, 107 к4",,,,,,"Москва, Дмитровское шоссе, 107 к4","Donna Maria, пиццерия",55.880051,37.538977,branch,кафе,msc,14.257115050056186,-4.945287365297318
17284,,"Проектируемый 4062-й проезд, 6 ст8",,,,,,"Москва, Проектируемый 4062-й проезд, 6 ст8","SQ bar wine & grill, ресторан-бар",55.692652,37.660374,branch,кафе,msc,-6.6075033907309715,2.6774389739883695
17295,,"Полярная улица, 27 к2",,,,,,"Москва, Полярная улица, 27 к2","The zavtrak, кафе",55.882758,37.636874,branch,кафе,msc,14.558511539637742,1.201833550829729
17296,1 этаж; Детская городская поликлиника №122,"Байкальская улица, 28",,,,,,"Москва, Байкальская улица, 28","CofeFest, экспресс-кофейня",55.81667,37.803039,branch,кафе,msc,7.2003334992059,11.635616537263177
17298,1 этаж,"улица Большая Академическая, 73 к1",,,,,,"Москва, улица Большая Академическая, 73 к1",Кафе узбекской кухни,55.841339,37.550399,branch,кафе,msc,9.94694830216445,-4.228080419025376
17299,1 этаж,"улица Большая Академическая, 67",,,,,,"Москва, улица Большая Академическая, 67",Аптека Эконом,55.840532,37.548092,branch,аптека,msc,9.857097782356513,-4.372940903464906
17303,2 этаж,"улица Лескова, 19а ст2",,,,,,"Москва, улица Лескова, 19а ст2","Самарканд, чайхана",55.894146,37.61679,branch,кафе,msc,15.82644917483569,-0.05927538534876433
17309,1 этаж,"улица 1905 года, 11 ст1",,,,,,"Москва, улица 1905 года, 11 ст1","ВкусВилл, магазин с доставкой полезных продуктов",55.764764,37.560619,branch,продуктовый магазин,msc,1.4212222867652036,-3.5863490873439687
17310,12 помещение; 1 этаж,"улица Ботаническая, 33в ст1",,,,,,"Москва, улица Ботаническая, 33в ст1","ДоРеМи clinic, стоматология",55.840284,37.582884,branch,поликлиника,msc,9.82948572908508,-2.1882914805810816
17311,1-2 этаж,"Ленинградский проспект, 80 к37",,,,,,"Москва, Ленинградский проспект, 80 к37",Powerhouse Gym Сокол,55.809185,37.512424,branch,фитнес-клуб,msc,6.366965397100204,-6.612595583437174
17313,3 этаж,"Варшавское шоссе, 160",,,,,,"Москва, Варшавское шоссе, 160","Атлантис Кино, кинотеатр",55.583038,37.595031,branch,кинотеатр,msc,-18.81140322434387,-1.425560452936703
17314,1 этаж,"бульвар Генерала Карбышева, 13а",,,,,,"Москва, бульвар Генерала Карбышева, 13а","Well`s home cafe, кафе",55.781309,37.469018,branch,кафе,msc,3.263304478072942,-9.33813190341664
17316,2 этаж,"Инженерная улица, 1",,,,,,"Москва, Инженерная улица, 1","Каро, кинотеатр",55.878684,37.582198,branch,кинотеатр,msc,14.104913770401494,-2.2313666003262527
17323,1 этаж,"Берёзовая аллея, 17 к1",,,,,,"Москва, Берёзовая аллея, 17 к1","Kosmo kids, билингвальный детский сад",55.851134,37.617495,branch,детский сад,msc,11.037514107341206,-0.01500722150268516
17325,1 этаж,"2-й Вольный переулок, 11",,,,,,"Москва, 2-й Вольный переулок, 11","Пятёрочка, супермаркет",55.774331,37.739026,branch,продуктовый магазин,msc,2.4863894221566434,7.616132545014189
17333,4 этаж,"Варшавское шоссе, 140",,,,,,"Москва, Варшавское шоссе, 140","Нияма, японский ресторан",55.61215,37.605363,branch,кафе,msc,-15.57023343271893,-0.7767963889665349
17336,1 этаж,"Ходынский бульвар, 2",,,,,,"Москва, Ходынский бульвар, 2","Пятёрочка, супермаркет",55.788407,37.537804,branch,продуктовый магазин,msc,4.053580978784901,-5.018942042867651
17339,1 этаж,"улица Народного Ополчения, 21 к1",,,,,,"Москва, улица Народного Ополчения, 21 к1","Кишлак, чайхана-халяль",55.777276,37.477236,branch,кафе,msc,2.8142790874133605,-8.822109814744573
17342,1 этаж,"Первомайская улица, 42",,,,,,"Москва, Первомайская улица, 42","Smile Fish, сеть частных детских садов",55.792466,37.787741,branch,детский сад,msc,4.505501977125199,10.675029566928611
17343,1 этаж,"улица Адмирала Макарова, 6 ст13",,,,,,"Москва, улица Адмирала Макарова, 6 ст13","Море лосося, суши-бар",55.835477,37.490347,branch,кафе,msc,9.294279740444486,-7.998847935218755
17347,1 этаж,"улица Маршала Бирюзова, 19",,,,,,"Москва, улица Маршала Бирюзова, 19","Планета здоровья, аптека",55.794263,37.491488,branch,аптека,msc,4.705576483978194,-7.927202610659519
17363,1 этаж,"Трифоновская улица, 49",,,,,,"Москва, Трифоновская улица, 49","Фармленд, аптека",55.789039,37.627766,branch,аптека,msc,4.1239465838182126,0.6299265522313917
17366,,"улица Милашенкова, 1",,,,,,"Москва, улица Милашенкова, 1","Smile Fish, сеть частных детских садов",55.82149,37.58851,branch,детский сад,msc,7.736985242278999,-1.8350252633695514
17367,1 этаж,"Ленинский проспект, 105 к3",,,,,,"Москва, Ленинский проспект, 105 к3","Smile Fish, сеть частных детских садов",55.66428,37.517427,branch,детский сад,msc,-9.76632756774452,-6.298448685835599
17368,,"проспект Мира, 74 ст1",,,,,,"Москва, проспект Мира, 74 ст1","Smile Fish, сеть частных детских садов",55.789215,37.635203,branch,детский сад,msc,4.143542070059734,1.0969085846698432
17369,,"Шелепихинская набережная, 34 к2",,,,,,"Москва, Шелепихинская набережная, 34 к2","Smile Fish, сеть частных детских садов",55.763338,37.508294,branch,детский сад,msc,1.2624549649548944,-6.871925316541395
17371,1 этаж; около магазина H&M,"Пресненская набережная, 2",,,,,,"Москва, Пресненская набережная, 2","Good food bowl, кафе здоровой азиатской кухни",55.748095,37.537521,branch,кафе,msc,-0.43466073111971004,-5.036712097164095
